sample,interval (usec),PAPI_TOT_INS,PAPI_L3_TCM,PAPI_L3_TCA
1028,158,80495,15,17
1029,159,81602,18,20
1030,158,80889,15,15
1031,158,80782,18,18
1032,158,81180,18,18
1033,158,80185,15,16
1034,158,81143,18,19
1035,158,80325,15,17
1036,158,81514,18,18
1037,158,80600,15,17
1038,158,81361,18,20
1039,158,80722,15,16
1040,159,79955,18,18
1041,158,80743,15,22
1042,158,80684,18,19
1043,158,81410,18,18
1044,158,80319,15,15
1045,158,81468,18,19
1046,158,80357,15,16
1047,163,81354,18,24
1048,158,80562,15,15
1049,158,81662,18,18
1050,159,81028,15,15
1051,158,80442,18,18
1052,158,81102,18,21
1053,158,80318,15,17
1054,158,81312,18,19
1055,158,80401,15,15
1056,159,81384,18,18
1057,158,80288,15,15
1058,158,81702,18,20
1059,158,80799,15,15
1060,158,80715,18,18
1061,158,81093,18,20
1062,158,80131,15,18
1063,159,81373,18,19
1064,158,80388,15,18
1065,134,67349,15,17
1066,158,80452,15,27
1067,158,81877,18,19
1068,159,81007,15,15
1069,158,80192,18,19
1070,158,80985,18,18
1071,158,80302,15,16
1072,158,81098,18,18
1073,158,80250,15,15
1074,158,81525,18,19
1075,158,80577,15,15
1076,158,81618,18,20
1077,158,80879,15,15
1078,158,80737,18,20
1079,159,81094,18,20
1080,158,80313,15,16
1081,158,81334,18,19
1082,158,80546,15,16
1083,158,81408,18,18
1084,158,80438,15,16
1085,158,81753,18,19
1086,159,81086,15,19
1087,158,80405,18,21
1088,158,81376,18,19
1089,158,80336,15,15
1090,158,81239,18,20
1091,160,79473,15,33
1092,158,81011,18,35
1093,159,80089,15,16
1094,158,81511,18,19
1095,158,80980,15,17
1096,158,81160,18,19
1097,158,81267,18,19
1098,158,80063,15,19
1099,158,81322,18,18
1100,158,80137,15,15
1101,158,81143,18,18
1102,158,80278,15,18
1103,158,81475,18,18
1104,158,80390,15,16
1105,158,81621,18,18
1106,159,81035,15,15
1107,158,80234,18,20
1108,158,80985,18,20
1109,158,80163,15,19
1110,158,81431,18,20
1111,158,80324,15,18
1112,158,81017,18,18
1113,158,80183,15,15
1114,158,81668,18,18
1115,158,80676,15,15
1116,159,80181,18,18
1117,158,80591,15,24
1118,158,80860,18,19
1119,158,81141,18,19
1120,158,80059,15,17
1121,158,81289,18,20
1122,158,80201,15,16
1123,158,81220,18,18
1124,158,80280,15,15
1125,158,81633,18,18
1126,158,80475,15,16
1127,161,81513,18,24
1128,158,81330,18,22
1129,158,80233,15,15
1130,158,81238,18,20
1131,158,80447,15,15
1132,159,81178,18,20
1133,158,80438,15,15
1134,158,81519,18,18
1135,158,80823,15,15
1136,158,80798,18,18
1137,158,80978,18,19
1138,159,80337,15,15
1139,158,81591,18,20
1140,158,80328,15,16
1141,137,68879,15,15
1142,159,80800,15,25
1143,158,80776,18,19
1144,158,81322,18,18
1145,158,80361,15,16
1146,158,81225,18,19
1147,158,80275,15,18
1148,159,81456,18,20
1149,158,80594,15,16
1150,158,81580,18,19
1151,158,80978,15,16
1152,158,80572,18,18
1153,159,81372,18,18
1154,158,80330,15,17
1155,158,81404,18,20
1156,158,80392,15,17
1157,158,81586,18,21
1158,158,80649,15,18
1159,159,81537,18,19
1160,158,80905,15,18
1161,158,80481,18,19
1162,158,81142,18,20
1163,158,80244,15,17
1164,159,81254,18,18
1165,158,80218,15,19
1166,158,81400,18,20
1167,158,78233,15,18
1168,159,81270,18,28
1169,158,80349,15,15
1170,158,81368,18,19
1171,159,80630,15,18
1172,158,81310,18,19
1173,158,81356,18,19
1174,158,80238,15,17
1175,158,81231,18,19
1176,158,80297,15,18
1177,158,81332,18,22
1178,159,80577,15,18
1179,158,81729,18,20
1180,158,80702,15,15
1181,158,80794,18,20
1182,159,81289,18,20
1183,158,80323,15,17
1184,158,81442,18,18
1185,158,80470,15,17
1186,158,81530,18,21
1187,158,80676,15,16
1188,159,81627,18,18
1189,158,81018,15,16
1190,158,80421,18,19
1191,158,81126,18,20
1192,159,79168,15,21
1193,158,81254,18,24
1194,158,80151,15,16
1195,158,81300,18,18
1196,159,80420,15,17
1197,158,81479,18,19
1198,158,80402,15,17
1199,158,81748,18,19
1200,158,81201,15,17
1201,159,80355,18,19
1202,158,81440,18,18
1203,158,80216,15,16
1204,158,81529,18,18
1205,158,80504,15,16
1206,158,81316,18,18
1207,158,80555,15,17
1208,158,81019,18,19
1209,159,81153,15,17
1210,158,80188,18,18
1211,158,81028,18,21
1212,158,80161,15,20
1213,158,81345,18,19
1214,158,80354,15,15
1215,158,81163,18,18
1216,158,80328,15,16
1217,137,68236,15,17
1218,160,81132,18,33
1219,158,79935,15,31
1220,158,80960,18,20
1221,158,80220,15,17
1222,158,81477,18,20
1223,159,80407,15,17
1224,158,81412,18,18
1225,158,80617,15,18
1226,158,81592,18,20
